"filename","version","vuln_count","date"
"x86_64-linux-gnu-ar","version_3.0",2,NA
"x86_64-linux-gnu-ar","version_2.2.1",2,NA
"x86_64-linux-gnu-ar","version_2.2",2,NA
"x86_64-linux-gnu-ar","version_2.1.post1",82,NA
"x86_64-linux-gnu-ar","version_2.1",82,NA
"x86_64-linux-gnu-ar","version_2.0",82,NA
"x86_64-linux-gnu-ar","version_1.1",82,NA
"x86_64-linux-gnu-ar","version_1.0",2,NA
"curlftpfs","version_3.1.1",0,NA
"curlftpfs","version_3.1",0,NA
"curlftpfs","version_3.0",0,NA
"curlftpfs","version_2.2.1",0,NA
"curlftpfs","version_2.2",0,NA
"curlftpfs","version_2.1.post1",80,NA
"curlftpfs","version_2.1",80,NA
"curlftpfs","version_2.0",80,NA
"curlftpfs","version_1.1",80,NA
"curlftpfs","version_1.0",0,NA
"scanimage","version_3.1.1",0,NA
"scanimage","version_3.1",0,NA
"scanimage","version_3.0",0,NA
"scanimage","version_2.2.1",0,NA
"scanimage","version_2.2",0,NA
"scanimage","version_2.1.post1",80,NA
"scanimage","version_2.1",80,NA
"scanimage","version_2.0",80,NA
"scanimage","version_1.1",80,NA
"scanimage","version_1.0",0,NA
"l2test","version_3.1.1",0,NA
"l2test","version_3.1",0,NA
"l2test","version_3.0",0,NA
"l2test","version_2.2.1",0,NA
"l2test","version_2.2",0,NA
"l2test","version_2.1.post1",80,NA
"l2test","version_2.1",80,NA
"l2test","version_2.0",80,NA
"l2test","version_1.1",80,NA
"l2test","version_1.0",0,NA
"bluemoon","version_3.1.1",0,NA
"bluemoon","version_3.1",0,NA
"bluemoon","version_3.0",0,NA
"bluemoon","version_2.2.1",0,NA
"bluemoon","version_2.2",0,NA
"bluemoon","version_2.1.post1",97,NA
"bluemoon","version_2.1",97,NA
"bluemoon","version_2.0",97,NA
"bluemoon","version_1.1",97,NA
"bluemoon","version_1.0",0,NA
"realpath","version_3.1.1",0,NA
"realpath","version_3.1",0,NA
"realpath","version_3.0",0,NA
"realpath","version_2.2.1",0,NA
"realpath","version_2.2",0,NA
"realpath","version_2.1.post1",80,NA
"realpath","version_2.1",80,NA
"realpath","version_2.0",80,NA
"realpath","version_1.1",80,NA
"realpath","version_1.0",0,NA
"readlink","version_3.1.1",0,NA
"readlink","version_3.1",0,NA
"readlink","version_3.0",0,NA
"readlink","version_2.2.1",0,NA
"readlink","version_2.2",0,NA
"readlink","version_2.1.post1",80,NA
"readlink","version_2.1",80,NA
"readlink","version_2.0",80,NA
"readlink","version_1.1",80,NA
"readlink","version_1.0",0,NA
"x86_64-linux-gnu-strip","version_3.1.1",2,NA
"x86_64-linux-gnu-strip","version_3.1",0,NA
"x86_64-linux-gnu-strip","version_3.0",2,NA
"x86_64-linux-gnu-strip","version_2.2.1",2,NA
"x86_64-linux-gnu-strip","version_2.2",2,NA
"x86_64-linux-gnu-strip","version_2.1.post1",82,NA
"x86_64-linux-gnu-strip","version_2.1",82,NA
"x86_64-linux-gnu-strip","version_2.0",82,NA
"x86_64-linux-gnu-strip","version_1.1",82,NA
"x86_64-linux-gnu-strip","version_1.0",2,NA
"x86_64-linux-gnu-readelf","version_3.1.1",0,NA
"x86_64-linux-gnu-readelf","version_3.1",0,NA
"x86_64-linux-gnu-readelf","version_3.0",0,NA
"x86_64-linux-gnu-readelf","version_2.2.1",0,NA
"x86_64-linux-gnu-readelf","version_2.2",0,NA
"x86_64-linux-gnu-readelf","version_2.1.post1",80,NA
"x86_64-linux-gnu-readelf","version_2.1",80,NA
"x86_64-linux-gnu-readelf","version_2.0",80,NA
"x86_64-linux-gnu-readelf","version_1.1",80,NA
"x86_64-linux-gnu-readelf","version_1.0",0,NA
"etterlog","version_3.1.1",0,NA
"etterlog","version_3.1",0,NA
"etterlog","version_3.0",0,NA
"etterlog","version_2.2.1",0,NA
"etterlog","version_2.2",0,NA
"etterlog","version_2.1.post1",80,NA
"etterlog","version_2.1",80,NA
"etterlog","version_2.0",80,NA
"etterlog","version_1.1",80,NA
"etterlog","version_1.0",0,NA
"ed","version_3.1.1",0,NA
"ed","version_3.1",0,NA
"ed","version_3.0",0,NA
"ed","version_2.2.1",0,NA
"ed","version_2.2",0,NA
"ed","version_2.1.post1",90,NA
"ed","version_2.1",90,NA
"ed","version_2.0",90,NA
"ed","version_1.1",90,NA
"ed","version_1.0",0,NA
"grepjar","version_3.1.1",0,NA
"grepjar","version_3.1",0,NA
"grepjar","version_3.0",0,NA
"grepjar","version_2.2.1",0,NA
"grepjar","version_2.2",0,NA
"grepjar","version_2.1.post1",80,NA
"grepjar","version_2.1",80,NA
"grepjar","version_2.0",80,NA
"grepjar","version_1.1",80,NA
"grepjar","version_1.0",0,NA
"btrfs-debug-tree","version_3.1.1",0,NA
"btrfs-debug-tree","version_3.1",0,NA
"btrfs-debug-tree","version_3.0",0,NA
"btrfs-debug-tree","version_2.2.1",0,NA
"btrfs-debug-tree","version_2.2",0,NA
"btrfs-debug-tree","version_2.1.post1",97,NA
"btrfs-debug-tree","version_2.1",97,NA
"btrfs-debug-tree","version_2.0",97,NA
"btrfs-debug-tree","version_1.1",97,NA
"btrfs-debug-tree","version_1.0",0,NA
"xfce4-mouse-settings","version_3.1.1",0,NA
"xfce4-mouse-settings","version_3.1",0,NA
"xfce4-mouse-settings","version_3.0",0,NA
"xfce4-mouse-settings","version_2.2.1",0,NA
"xfce4-mouse-settings","version_2.2",0,NA
"xfce4-mouse-settings","version_2.1.post1",80,NA
"xfce4-mouse-settings","version_2.1",80,NA
"xfce4-mouse-settings","version_2.0",80,NA
"xfce4-mouse-settings","version_1.1",80,NA
"xfce4-mouse-settings","version_1.0",0,NA
"gpgsplit","version_3.1.1",0,NA
"gpgsplit","version_3.1",0,NA
"gpgsplit","version_3.0",0,NA
"gpgsplit","version_2.2.1",0,NA
"gpgsplit","version_2.2",0,NA
"gpgsplit","version_2.1.post1",39,NA
"gpgsplit","version_2.1",39,NA
"gpgsplit","version_2.0",39,NA
"gpgsplit","version_1.1",39,NA
"gpgsplit","version_1.0",0,NA
"gopherd","version_3.1.1",0,NA
"gopherd","version_3.1",0,NA
"gopherd","version_3.0",0,NA
"gopherd","version_2.2.1",0,NA
"gopherd","version_2.2",0,NA
"gopherd","version_2.1.post1",80,NA
"gopherd","version_2.1",80,NA
"gopherd","version_2.0",80,NA
"gopherd","version_1.1",80,NA
"gopherd","version_1.0",0,NA
"xfce4-taskmanager","version_3.1.1",0,NA
"xfce4-taskmanager","version_3.1",0,NA
"xfce4-taskmanager","version_3.0",0,NA
"xfce4-taskmanager","version_2.2.1",0,NA
"xfce4-taskmanager","version_2.2",0,NA
"xfce4-taskmanager","version_2.1.post1",91,NA
"xfce4-taskmanager","version_2.1",91,NA
"xfce4-taskmanager","version_2.0",91,NA
"xfce4-taskmanager","version_1.1",91,NA
"xfce4-taskmanager","version_1.0",0,NA
"tac","version_3.1.1",0,NA
"tac","version_3.1",0,NA
"tac","version_3.0",0,NA
"tac","version_2.2.1",0,NA
"tac","version_2.2",0,NA
"tac","version_2.1.post1",80,NA
"tac","version_2.1",80,NA
"tac","version_2.0",80,NA
"tac","version_1.1",80,NA
"tac","version_1.0",0,NA
"numfmt","version_3.1.1",0,NA
"numfmt","version_3.1",0,NA
"numfmt","version_3.0",0,NA
"numfmt","version_2.2.1",0,NA
"numfmt","version_2.2",0,NA
"numfmt","version_2.1.post1",80,NA
"numfmt","version_2.1",80,NA
"numfmt","version_2.0",80,NA
"numfmt","version_1.1",80,NA
"numfmt","version_1.0",0,NA
"grub-syslinux2cfg","version_3.1.1",21,NA
"grub-syslinux2cfg","version_3.1",0,NA
"grub-syslinux2cfg","version_3.0",21,NA
"grub-syslinux2cfg","version_2.2.1",21,NA
"grub-syslinux2cfg","version_2.2",21,NA
"grub-syslinux2cfg","version_2.1.post1",80,NA
"grub-syslinux2cfg","version_2.1",80,NA
"grub-syslinux2cfg","version_2.0",80,NA
"grub-syslinux2cfg","version_1.1",80,NA
"grub-syslinux2cfg","version_1.0",0,NA
"mariadb-dump","version_3.1.1",58,NA
"mariadb-dump","version_3.1",0,NA
"mariadb-dump","version_3.0",58,NA
"mariadb-dump","version_2.2.1",58,NA
"mariadb-dump","version_2.2",58,NA
"mariadb-dump","version_2.1.post1",138,NA
"mariadb-dump","version_2.1",138,NA
"mariadb-dump","version_2.0",138,NA
"mariadb-dump","version_1.1",138,NA
"mariadb-dump","version_1.0",0,NA
"sslsplit","version_3.1.1",18,NA
"sslsplit","version_3.1",0,NA
"sslsplit","version_3.0",18,NA
"sslsplit","version_2.2.1",18,NA
"sslsplit","version_2.2",18,NA
"sslsplit","version_2.1.post1",128,NA
"sslsplit","version_2.1",128,NA
"sslsplit","version_2.0",128,NA
"sslsplit","version_1.1",128,NA
"sslsplit","version_1.0",0,NA
"tbl","version_3.1.1",0,NA
"tbl","version_3.1",0,NA
"tbl","version_3.0",0,NA
"tbl","version_2.2.1",0,NA
"tbl","version_2.2",0,NA
"tbl","version_2.1.post1",80,NA
"tbl","version_2.1",80,NA
"tbl","version_2.0",80,NA
"tbl","version_1.1",80,NA
"tbl","version_1.0",0,NA
"bccmd","version_3.1.1",0,NA
"bccmd","version_3.1",0,NA
"bccmd","version_3.0",0,NA
"bccmd","version_2.2.1",0,NA
"bccmd","version_2.2",0,NA
"bccmd","version_2.1.post1",80,NA
"bccmd","version_2.1",80,NA
"bccmd","version_2.0",80,NA
"bccmd","version_1.1",80,NA
"bccmd","version_1.0",0,NA
"3proxy","version_3.1.1",0,NA
"3proxy","version_3.1",0,NA
"3proxy","version_3.0",0,NA
"3proxy","version_2.2.1",0,NA
"3proxy","version_2.2",0,NA
"3proxy","version_2.1.post1",0,NA
"3proxy","version_2.1",0,NA
"3proxy","version_2.0",0,NA
"3proxy","version_1.1",0,NA
"3proxy","version_1.0",0,NA
"onesixtyone","version_3.1.1",0,NA
"onesixtyone","version_3.1",0,NA
"onesixtyone","version_3.0",0,NA
"onesixtyone","version_2.2.1",0,NA
"onesixtyone","version_2.2",0,NA
"onesixtyone","version_2.1.post1",74,NA
"onesixtyone","version_2.1",74,NA
"onesixtyone","version_2.0",74,NA
"onesixtyone","version_1.1",74,NA
"onesixtyone","version_1.0",0,NA
"dirmngr","version_3.1.1",0,NA
"dirmngr","version_3.1",0,NA
"dirmngr","version_3.0",0,NA
"dirmngr","version_2.2.1",0,NA
"dirmngr","version_2.2",0,NA
"dirmngr","version_2.1.post1",74,NA
"dirmngr","version_2.1",74,NA
"dirmngr","version_2.0",74,NA
"dirmngr","version_1.1",74,NA
"dirmngr","version_1.0",0,NA
"x86_64-linux-gnu-gcc-10","version_3.1.1",0,NA
"x86_64-linux-gnu-gcc-10","version_3.1",0,NA
"x86_64-linux-gnu-gcc-10","version_3.0",0,NA
"x86_64-linux-gnu-gcc-10","version_2.2.1",0,NA
"x86_64-linux-gnu-gcc-10","version_2.2",0,NA
"x86_64-linux-gnu-gcc-10","version_2.1.post1",80,NA
"x86_64-linux-gnu-gcc-10","version_2.1",80,NA
"x86_64-linux-gnu-gcc-10","version_2.0",80,NA
"x86_64-linux-gnu-gcc-10","version_1.1",80,NA
"x86_64-linux-gnu-gcc-10","version_1.0",0,NA
"xgc","version_3.1.1",0,NA
"xgc","version_3.1",0,NA
"xgc","version_3.0",0,NA
"xgc","version_2.2.1",0,NA
"xgc","version_2.2",0,NA
"xgc","version_2.1.post1",80,NA
"xgc","version_2.1",80,NA
"xgc","version_2.0",80,NA
"xgc","version_1.1",80,NA
"xgc","version_1.0",0,NA
"tigerdeep","version_3.1.1",0,NA
"tigerdeep","version_3.1",0,NA
"tigerdeep","version_3.0",0,NA
"tigerdeep","version_2.2.1",0,NA
"tigerdeep","version_2.2",0,NA
"tigerdeep","version_2.1.post1",80,NA
"tigerdeep","version_2.1",80,NA
"tigerdeep","version_2.0",80,NA
"tigerdeep","version_1.1",80,NA
"tigerdeep","version_1.0",0,NA
"sftp","version_3.1.1",0,NA
"sftp","version_3.1",0,NA
"sftp","version_3.0",0,NA
"sftp","version_2.2.1",0,NA
"sftp","version_2.2",0,NA
"sftp","version_2.1.post1",80,NA
"sftp","version_2.1",80,NA
"sftp","version_2.0",80,NA
"sftp","version_1.1",80,NA
"sftp","version_1.0",0,NA
"sqldiff","version_3.1.1",0,NA
"sqldiff","version_3.1",0,NA
"sqldiff","version_3.0",0,NA
"sqldiff","version_2.2.1",0,NA
"sqldiff","version_2.2",0,NA
"sqldiff","version_2.1.post1",19,NA
"sqldiff","version_2.1",19,NA
"sqldiff","version_2.0",19,NA
"sqldiff","version_1.1",19,NA
"sqldiff","version_1.0",0,NA
"rsync","version_3.1.1",0,NA
"rsync","version_3.1",0,NA
"rsync","version_3.0",0,NA
"rsync","version_2.2.1",0,NA
"rsync","version_2.2",0,NA
"rsync","version_2.1.post1",74,NA
"rsync","version_2.1",74,NA
"rsync","version_2.0",74,NA
"rsync","version_1.1",74,NA
"rsync","version_1.0",0,NA
"netstat","version_3.1.1",0,NA
"netstat","version_3.1",0,NA
"netstat","version_3.0",0,NA
"netstat","version_2.2.1",0,NA
"netstat","version_2.2",0,NA
"netstat","version_2.1.post1",80,NA
"netstat","version_2.1",80,NA
"netstat","version_2.0",80,NA
"netstat","version_1.1",80,NA
"netstat","version_1.0",0,NA
"basenc","version_3.1.1",0,NA
"basenc","version_3.1",0,NA
"basenc","version_3.0",0,NA
"basenc","version_2.2.1",0,NA
"basenc","version_2.2",0,NA
"basenc","version_2.1.post1",80,NA
"basenc","version_2.1",80,NA
"basenc","version_2.0",80,NA
"basenc","version_1.1",80,NA
"basenc","version_1.0",0,NA
"ivstools","version_3.1.1",0,NA
"ivstools","version_3.1",0,NA
"ivstools","version_3.0",0,NA
"ivstools","version_2.2.1",0,NA
"ivstools","version_2.2",0,NA
"ivstools","version_2.1.post1",80,NA
"ivstools","version_2.1",80,NA
"ivstools","version_2.0",80,NA
"ivstools","version_1.1",80,NA
"ivstools","version_1.0",0,NA
"dumpcap","version_3.1.1",0,NA
"dumpcap","version_3.1",0,NA
"dumpcap","version_3.0",0,NA
"dumpcap","version_2.2.1",0,NA
"dumpcap","version_2.2",0,NA
"dumpcap","version_2.1.post1",74,NA
"dumpcap","version_2.1",74,NA
"dumpcap","version_2.0",74,NA
"dumpcap","version_1.1",74,NA
"dumpcap","version_1.0",0,NA
"readelf","version_3.1.1",4,NA
"readelf","version_3.1",0,NA
"readelf","version_3.0",4,NA
"readelf","version_2.2.1",0,NA
"readelf","version_2.2",0,NA
"readelf","version_2.1.post1",0,NA
"readelf","version_2.1",0,NA
"readelf","version_2.0",0,NA
"readelf","version_1.1",0,NA
"readelf","version_1.0",0,NA
"nasm","version_3.1.1",0,NA
"nasm","version_3.1",0,NA
"nasm","version_3.0",0,NA
"nasm","version_2.2.1",0,NA
"nasm","version_2.2",0,NA
"nasm","version_2.1.post1",80,NA
"nasm","version_2.1",80,NA
"nasm","version_2.0",80,NA
"nasm","version_1.1",80,NA
"nasm","version_1.0",0,NA
"rdesktop","version_3.1.1",0,NA
"rdesktop","version_3.1",0,NA
"rdesktop","version_3.0",0,NA
"rdesktop","version_2.2.1",0,NA
"rdesktop","version_2.2",0,NA
"rdesktop","version_2.1.post1",80,NA
"rdesktop","version_2.1",80,NA
"rdesktop","version_2.0",80,NA
"rdesktop","version_1.1",80,NA
"rdesktop","version_1.0",0,NA
"tsk_gettimes","version_3.1.1",0,NA
"tsk_gettimes","version_3.1",0,NA
"tsk_gettimes","version_3.0",0,NA
"tsk_gettimes","version_2.2.1",0,NA
"tsk_gettimes","version_2.2",0,NA
"tsk_gettimes","version_2.1.post1",80,NA
"tsk_gettimes","version_2.1",80,NA
"tsk_gettimes","version_2.0",80,NA
"tsk_gettimes","version_1.1",80,NA
"tsk_gettimes","version_1.0",0,NA
"ss_spike","version_3.1.1",0,NA
"ss_spike","version_3.1",0,NA
"ss_spike","version_3.0",0,NA
"ss_spike","version_2.2.1",0,NA
"ss_spike","version_2.2",0,NA
"ss_spike","version_2.1.post1",80,NA
"ss_spike","version_2.1",80,NA
"ss_spike","version_2.0",80,NA
"ss_spike","version_1.1",80,NA
"ss_spike","version_1.0",0,NA
"choom","version_3.1.1",0,NA
"choom","version_3.1",0,NA
"choom","version_3.0",0,NA
"choom","version_2.2.1",0,NA
"choom","version_2.2",0,NA
"choom","version_2.1.post1",80,NA
"choom","version_2.1",80,NA
"choom","version_2.0",80,NA
"choom","version_1.1",80,NA
"choom","version_1.0",0,NA
"expr","version_3.1.1",0,NA
"expr","version_3.1",0,NA
"expr","version_3.0",0,NA
"expr","version_2.2.1",0,NA
"expr","version_2.2",0,NA
"expr","version_2.1.post1",80,NA
"expr","version_2.1",80,NA
"expr","version_2.0",80,NA
"expr","version_1.1",80,NA
"expr","version_1.0",0,NA
"scriptlive","version_3.1.1",0,NA
"scriptlive","version_3.1",0,NA
"scriptlive","version_3.0",0,NA
"scriptlive","version_2.2.1",0,NA
"scriptlive","version_2.2",0,NA
"scriptlive","version_2.1.post1",80,NA
"scriptlive","version_2.1",80,NA
"scriptlive","version_2.0",80,NA
"scriptlive","version_1.1",80,NA
"scriptlive","version_1.0",0,NA
"tcpcapinfo","version_3.1.1",0,NA
"tcpcapinfo","version_3.1",0,NA
"tcpcapinfo","version_3.0",0,NA
"tcpcapinfo","version_2.2.1",0,NA
"tcpcapinfo","version_2.2",0,NA
"tcpcapinfo","version_2.1.post1",80,NA
"tcpcapinfo","version_2.1",80,NA
"tcpcapinfo","version_2.0",80,NA
"tcpcapinfo","version_1.1",80,NA
"tcpcapinfo","version_1.0",0,NA
"gzip","version_3.1.1",0,NA
"gzip","version_3.1",0,NA
"gzip","version_3.0",0,NA
"gzip","version_2.2.1",0,NA
"gzip","version_2.2",0,NA
"gzip","version_2.1.post1",80,NA
"gzip","version_2.1",80,NA
"gzip","version_2.0",80,NA
"gzip","version_1.1",80,NA
"gzip","version_1.0",0,NA
"testdisk","version_3.1.1",0,NA
"testdisk","version_3.1",0,NA
"testdisk","version_3.0",0,NA
"testdisk","version_2.2.1",0,NA
"testdisk","version_2.2",0,NA
"testdisk","version_2.1.post1",26,NA
"testdisk","version_2.1",26,NA
"testdisk","version_2.0",26,NA
"testdisk","version_1.1",26,NA
"testdisk","version_1.0",0,NA
"zipcloak","version_3.1.1",0,NA
"zipcloak","version_3.1",0,NA
"zipcloak","version_3.0",0,NA
"zipcloak","version_2.2.1",0,NA
"zipcloak","version_2.2",0,NA
"zipcloak","version_2.1.post1",80,NA
"zipcloak","version_2.1",80,NA
"zipcloak","version_2.0",80,NA
"zipcloak","version_1.1",80,NA
"zipcloak","version_1.0",0,NA
"gpasswd","version_3.1.1",0,NA
"gpasswd","version_3.1",0,NA
"gpasswd","version_3.0",0,NA
"gpasswd","version_2.2.1",0,NA
"gpasswd","version_2.2",0,NA
"gpasswd","version_2.1.post1",80,NA
"gpasswd","version_2.1",80,NA
"gpasswd","version_2.0",80,NA
"gpasswd","version_1.1",80,NA
"gpasswd","version_1.0",0,NA
"rfcomm","version_3.1.1",0,NA
"rfcomm","version_3.1",0,NA
"rfcomm","version_3.0",0,NA
"rfcomm","version_2.2.1",0,NA
"rfcomm","version_2.2",0,NA
"rfcomm","version_2.1.post1",80,NA
"rfcomm","version_2.1",80,NA
"rfcomm","version_2.0",80,NA
"rfcomm","version_1.1",80,NA
"rfcomm","version_1.0",0,NA
"telnet.netkit","version_3.1.1",0,NA
"telnet.netkit","version_3.1",0,NA
"telnet.netkit","version_3.0",0,NA
"telnet.netkit","version_2.2.1",0,NA
"telnet.netkit","version_2.2",0,NA
"telnet.netkit","version_2.1.post1",74,NA
"telnet.netkit","version_2.1",74,NA
"telnet.netkit","version_2.0",74,NA
"telnet.netkit","version_1.1",74,NA
"telnet.netkit","version_1.0",0,NA
"diff","version_3.1.1",0,NA
"diff","version_3.1",0,NA
"diff","version_3.0",0,NA
"diff","version_2.2.1",0,NA
"diff","version_2.2",0,NA
"diff","version_2.1.post1",80,NA
"diff","version_2.1",80,NA
"diff","version_2.0",80,NA
"diff","version_1.1",80,NA
"diff","version_1.0",0,NA
"xfdesktop","version_3.1.1",0,NA
"xfdesktop","version_3.1",0,NA
"xfdesktop","version_3.0",0,NA
"xfdesktop","version_2.2.1",0,NA
"xfdesktop","version_2.2",0,NA
"xfdesktop","version_2.1.post1",80,NA
"xfdesktop","version_2.1",80,NA
"xfdesktop","version_2.0",80,NA
"xfdesktop","version_1.1",80,NA
"xfdesktop","version_1.0",0,NA
"stdbuf","version_3.1.1",0,NA
"stdbuf","version_3.1",0,NA
"stdbuf","version_3.0",0,NA
"stdbuf","version_2.2.1",0,NA
"stdbuf","version_2.2",0,NA
"stdbuf","version_2.1.post1",80,NA
"stdbuf","version_2.1",80,NA
"stdbuf","version_2.0",80,NA
"stdbuf","version_1.1",80,NA
"stdbuf","version_1.0",0,NA
"corkscrew","version_3.1.1",0,NA
"corkscrew","version_3.1",0,NA
"corkscrew","version_3.0",0,NA
"corkscrew","version_2.2.1",0,NA
"corkscrew","version_2.2",0,NA
"corkscrew","version_2.1.post1",0,NA
"corkscrew","version_2.1",0,NA
"corkscrew","version_2.0",0,NA
"corkscrew","version_1.1",0,NA
"corkscrew","version_1.0",0,NA
"sadf","version_3.1.1",0,NA
"sadf","version_3.1",0,NA
"sadf","version_3.0",0,NA
"sadf","version_2.2.1",0,NA
"sadf","version_2.2",0,NA
"sadf","version_2.1.post1",80,NA
"sadf","version_2.1",80,NA
"sadf","version_2.0",80,NA
"sadf","version_1.1",80,NA
"sadf","version_1.0",0,NA
"zipnote","version_3.1.1",0,NA
"zipnote","version_3.1",0,NA
"zipnote","version_3.0",0,NA
"zipnote","version_2.2.1",0,NA
"zipnote","version_2.2",0,NA
"zipnote","version_2.1.post1",80,NA
"zipnote","version_2.1",80,NA
"zipnote","version_2.0",80,NA
"zipnote","version_1.1",80,NA
"zipnote","version_1.0",0,NA
"x86_64-linux-gnu-gcov-tool-10","version_3.1.1",0,NA
"x86_64-linux-gnu-gcov-tool-10","version_3.1",0,NA
"x86_64-linux-gnu-gcov-tool-10","version_3.0",0,NA
"x86_64-linux-gnu-gcov-tool-10","version_2.2.1",0,NA
"x86_64-linux-gnu-gcov-tool-10","version_2.2",0,NA
"x86_64-linux-gnu-gcov-tool-10","version_2.1.post1",80,NA
"x86_64-linux-gnu-gcov-tool-10","version_2.1",80,NA
"x86_64-linux-gnu-gcov-tool-10","version_2.0",80,NA
"x86_64-linux-gnu-gcov-tool-10","version_1.1",80,NA
"x86_64-linux-gnu-gcov-tool-10","version_1.0",0,NA
"xdotool","version_3.1.1",0,NA
"xdotool","version_3.1",0,NA
"xdotool","version_3.0",0,NA
"xdotool","version_2.2.1",0,NA
"xdotool","version_2.2",0,NA
"xdotool","version_2.1.post1",74,NA
"xdotool","version_2.1",74,NA
"xdotool","version_2.0",74,NA
"xdotool","version_1.1",74,NA
"xdotool","version_1.0",0,NA
"printf","version_3.1.1",0,NA
"printf","version_3.1",0,NA
"printf","version_3.0",0,NA
"printf","version_2.2.1",0,NA
"printf","version_2.2",0,NA
"printf","version_2.1.post1",80,NA
"printf","version_2.1",80,NA
"printf","version_2.0",80,NA
"printf","version_1.1",80,NA
"printf","version_1.0",0,NA
"column","version_3.1.1",0,NA
"column","version_3.1",0,NA
"column","version_3.0",0,NA
"column","version_2.2.1",0,NA
"column","version_2.2",0,NA
"column","version_2.1.post1",80,NA
"column","version_2.1",80,NA
"column","version_2.0",80,NA
"column","version_1.1",80,NA
